fiscal_year	OCO_GF	productorservicecode	ProductOrServiceCode1L	IsRnDdefenseSystem	CFTE_Rate_1year	CFTE_Factor_1year	CFTE_Factor_1yearP4	CFTE_Factor_1yearP4avg	CFTE_Factor_1yearP1	CFTE_Factor_1yearP1avg
1992	OCO	AD61	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AE25	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AE35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AG84	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AH13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AH21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AH94	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AJ32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	OCO	AJ44	A	0	187385.2618	5.336599E-06	NULL	5.336599E-06	NULL	4.0827012E-06
1992	OCO	AJ94	A	0	162200.739635373	6.1652E-06	NULL	6.1652E-06	NULL	4.0827012E-06
1989	GF	AC35	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1989	GF	C118	C	0	265986.337622323	3.88915462E-06	NULL	3.88915462E-06	NULL	3.78726348E-06
1989	OCO	AD91	A	0	220856.355874795	4.89776723333333E-06	NULL	4.89776723333333E-06	NULL	4.0827012E-06
1990	GF	AB93	A	0	269996.423467132	3.766973E-06	NULL	3.766973E-06	NULL	4.0214881E-06
1990	GF	AC12	A	1	290768.06542855	3.513045975E-06	NULL	3.513045975E-06	NULL	4.23285216E-06
1990	GF	AC33	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1990	GF	AC53	A	1	285406.979485065	4.14628336E-06	NULL	4.14628336E-06	NULL	4.23285216E-06
1990	GF	AC64	A	1	381110.909829225	2.6684228E-06	NULL	2.6684228E-06	NULL	4.23285216E-06
1990	GF	AD33	A	0	350477.4691	2.8532505E-06	NULL	2.8532505E-06	NULL	4.0214881E-06
1990	GF	AD52	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AD62	A	0	303487.3328	3.2950304E-06	NULL	3.2950304E-06	NULL	4.0214881E-06
1990	GF	AE25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AE35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AH12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR93	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	OCO	AC34	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AC43	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AC44	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AC61	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AC93	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AD11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AD13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AJ63	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR33	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AS11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AS15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AZ15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	GF	AC34	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1991	GF	AC41	A	1	296098.855085278	3.517170475E-06	NULL	3.517170475E-06	NULL	4.23285216E-06
1991	GF	AC44	A	1	367244.919570872	3.18978405E-06	NULL	3.18978405E-06	NULL	4.23285216E-06
1991	GF	AC45	A	1	357648.014196783	2.8117257E-06	NULL	2.8117257E-06	NULL	4.23285216E-06
1991	GF	AC65	A	1	316850.911552759	3.62004856E-06	NULL	3.62004856E-06	NULL	4.23285216E-06
1991	GF	AD15	A	0	506642.873315683	2.023615825E-06	NULL	2.023615825E-06	NULL	4.0214881E-06
1991	GF	AD35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AD51	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AD53	A	0	125607.626895105	7.9613E-06	NULL	7.9613E-06	NULL	4.0214881E-06
1991	GF	AE33	A	0	441747.965	2.2637343E-06	NULL	2.2637343E-06	NULL	4.0214881E-06
1991	GF	AG21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AH91	A	0	162923.370184031	6.85183566E-06	NULL	6.85183566E-06	NULL	4.0214881E-06
1991	GF	AJ13	A	0	246435.920499772	4.05785E-06	NULL	4.05785E-06	NULL	4.0214881E-06
1991	GF	AN91	A	0	251649.43052151	4.174189075E-06	NULL	4.174189075E-06	NULL	4.0214881E-06
1991	GF	AR23	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AR34	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AR45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AV21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	OCO	AB15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AB92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AC12	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AC35	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AC41	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AC52	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AD63	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AD93	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AE23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AF12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ45	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ71	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AM11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR45	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR61	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AS12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AS13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AZ12	A	0	472853.672812149	2.5968029E-06	NULL	2.5968029E-06	NULL	4.0827012E-06
1992	GF	AC15	A	1	384743.070242127	3.615925075E-06	NULL	3.615925075E-06	NULL	4.23285216E-06
1992	GF	AC51	A	1	249834.091291498	4.00434023333333E-06	NULL	4.00434023333333E-06	NULL	4.23285216E-06
1992	GF	AC94	A	1	373391.978372064	2.77296E-06	NULL	2.77296E-06	NULL	4.23285216E-06
1992	GF	AD43	A	0	157799.77392475	7.52656456666667E-06	NULL	7.52656456666667E-06	NULL	4.0214881E-06
1992	GF	AD61	A	0	411594.544130769	2.70170195E-06	NULL	2.70170195E-06	NULL	4.0214881E-06
1992	GF	AE31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AE32	A	0	415023.076088826	2.5499227E-06	NULL	2.5499227E-06	NULL	4.0214881E-06
1992	GF	AH11	A	0	76696.8757945872	1.304964965E-05	NULL	1.304964965E-05	NULL	4.0214881E-06
1992	GF	AH12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AJ24	A	0	251585.200644566	4.201995475E-06	NULL	4.201995475E-06	NULL	4.0214881E-06
1992	GF	AN41	A	0	176926.027317356	5.80774446666667E-06	NULL	5.80774446666667E-06	NULL	4.0214881E-06
1992	GF	AN94	A	0	201925.450300124	5.02443803333333E-06	NULL	5.02443803333333E-06	NULL	4.0214881E-06
1992	GF	AR64	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AS11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AS22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AV72	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AZ13	A	0	272804.533569312	3.68718083333333E-06	NULL	3.68718083333333E-06	NULL	4.0214881E-06
1992	GF	M182	M	0	102181.880394722	9.97083108E-06	NULL	NULL	NULL	9.97083108E-06
1992	OCO	AC14	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1992	OCO	AC54	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1992	OCO	AC55	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1988	GF	AC34	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1989	GF	AC13	A	1	267322.08608198	3.78678185E-06	NULL	3.78678185E-06	NULL	4.23285216E-06
1989	GF	AC34	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1989	GF	AD22	A	0	327601.825220603	3.7731904E-06	NULL	3.7731904E-06	NULL	4.0214881E-06
1989	GF	AJ14	A	0	231606.221484397	4.450509425E-06	NULL	4.450509425E-06	NULL	4.0214881E-06
1989	GF	AZ13	A	0	272804.533569312	3.68718083333333E-06	NULL	3.68718083333333E-06	NULL	4.0214881E-06
1989	OCO	AD23	A	0	188265.863659438	5.3866159E-06	NULL	5.3866159E-06	NULL	4.0827012E-06
1990	GF	AC34	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1990	GF	AC95	A	1	149212.17129788	8.12696255E-06	NULL	8.12696255E-06	NULL	4.23285216E-06
1990	GF	AD64	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AD93	A	0	262365.677987986	3.941251975E-06	NULL	3.941251975E-06	NULL	4.0214881E-06
1990	GF	AE31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AG91	A	0	389196.319279124	2.59622945E-06	NULL	2.59622945E-06	NULL	4.0214881E-06
1990	GF	AG92	A	0	289604.8756	3.4529805E-06	NULL	3.4529805E-06	NULL	4.0214881E-06
1990	GF	AG93	A	0	616308.040826692	2.96283053333333E-06	NULL	2.96283053333333E-06	NULL	4.0214881E-06
1990	GF	AJ95	A	0	249650.610078136	4.0200034E-06	NULL	4.0200034E-06	NULL	4.0214881E-06
1990	GF	AR44	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR63	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR94	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AS24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AZ13	A	0	272804.533569312	3.68718083333333E-06	NULL	3.68718083333333E-06	NULL	4.0214881E-06
1990	OCO	AB13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AC31	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AC42	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AD12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AD21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AD23	A	0	188265.863659438	5.3866159E-06	NULL	5.3866159E-06	NULL	4.0827012E-06
1990	OCO	AD42	A	0	352908.237623762	2.8335978E-06	NULL	2.8335978E-06	NULL	4.0827012E-06
1990	OCO	AD62	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AE32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AG92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AH12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AJ12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AJ61	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AJ94	A	0	162200.739635373	6.1652E-06	NULL	6.1652E-06	NULL	4.0827012E-06
1990	OCO	AM15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR34	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AS91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AZ11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AZ14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	GF	AB15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AC13	A	1	267322.08608198	3.78678185E-06	NULL	3.78678185E-06	NULL	4.23285216E-06
1991	GF	AC25	A	1	444081.966668219	2.378283175E-06	NULL	2.378283175E-06	NULL	4.23285216E-06
1991	GF	AC63	A	1	276903.798623171	3.9537632E-06	NULL	3.9537632E-06	NULL	4.23285216E-06
1991	GF	AC92	A	1	183528.51273225	6.31890286666667E-06	NULL	6.31890286666667E-06	NULL	4.23285216E-06
1991	GF	AC95	A	1	149212.17129788	8.12696255E-06	NULL	8.12696255E-06	NULL	4.23285216E-06
1991	GF	AD22	A	0	327601.825220603	3.7731904E-06	NULL	3.7731904E-06	NULL	4.0214881E-06
1991	GF	AD42	A	0	262056.045651822	4.61467965E-06	NULL	4.61467965E-06	NULL	4.0214881E-06
1991	GF	AD64	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AG22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AG92	A	0	289604.8756	3.4529805E-06	NULL	3.4529805E-06	NULL	4.0214881E-06
1991	GF	AG93	A	0	616308.040826692	2.96283053333333E-06	NULL	2.96283053333333E-06	NULL	4.0214881E-06
1991	GF	AJ21	A	0	234598.601792333	4.2626E-06	NULL	4.2626E-06	NULL	4.0214881E-06
1991	GF	AN12	A	0	152469.64608293	7.4416682E-06	NULL	7.4416682E-06	NULL	4.0214881E-06
1991	GF	AR32	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AR35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AT14	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AZ11	A	0	222153.223690299	4.55654892E-06	NULL	4.55654892E-06	NULL	4.0214881E-06
1991	GF	AZ15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	OCO	AC22	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AC31	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AD15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AD23	A	0	188265.863659438	5.3866159E-06	NULL	5.3866159E-06	NULL	4.0827012E-06
1991	OCO	AD35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AD62	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AE92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AH12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AH92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AN91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR34	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AZ11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1992	GF	AC33	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1992	GF	AC63	A	1	276903.798623171	3.9537632E-06	NULL	3.9537632E-06	NULL	4.23285216E-06
1992	GF	AC91	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1992	GF	AC92	A	1	183528.51273225	6.31890286666667E-06	NULL	6.31890286666667E-06	NULL	4.23285216E-06
1992	GF	AC95	A	1	149212.17129788	8.12696255E-06	NULL	8.12696255E-06	NULL	4.23285216E-06
1992	GF	AF12	A	0	322899.493604448	3.0969629E-06	NULL	3.0969629E-06	NULL	4.0214881E-06
1992	GF	AJ31	A	0	360719.987077392	4.73943665E-06	NULL	4.73943665E-06	NULL	4.0214881E-06
1992	GF	AJ43	A	0	329689.492392739	3.0381103E-06	NULL	3.0381103E-06	NULL	4.0214881E-06
1992	GF	AJ91	A	0	214535.965478608	4.94018235E-06	NULL	4.94018235E-06	NULL	4.0214881E-06
1992	GF	AJ94	A	0	290680.163151593	3.565782575E-06	NULL	3.565782575E-06	NULL	4.0214881E-06
1992	GF	AJ95	A	0	249650.610078136	4.0200034E-06	NULL	4.0200034E-06	NULL	4.0214881E-06
1992	GF	AN81	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AR35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1992	GF	AZ11	A	0	222153.223690299	4.55654892E-06	NULL	4.55654892E-06	NULL	4.0214881E-06
1989	GF	AC43	A	1	365922.058918712	2.8906556E-06	NULL	2.8906556E-06	NULL	4.23285216E-06
1989	GF	AC61	A	1	243964.249774168	4.44807932E-06	NULL	4.44807932E-06	NULL	4.23285216E-06
1989	GF	AM15	A	0	246330.684017351	4.0595836E-06	NULL	4.0595836E-06	NULL	4.0214881E-06
1989	GF	AN93	A	0	192884.456453628	5.5234709E-06	NULL	5.5234709E-06	NULL	4.0214881E-06
1989	OCO	AC44	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1989	OCO	AD32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1989	OCO	AZ13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	GF	AB13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AC42	A	1	335752.255886389	3.264645325E-06	NULL	3.264645325E-06	NULL	4.23285216E-06
1990	GF	AD61	A	0	411594.544130769	2.70170195E-06	NULL	2.70170195E-06	NULL	4.0214881E-06
1990	GF	AD95	A	0	231770.765708102	4.4646409E-06	NULL	4.4646409E-06	NULL	4.0214881E-06
1990	GF	AJ22	A	0	267680.398114595	4.084309E-06	NULL	4.084309E-06	NULL	4.0214881E-06
1990	GF	AJ25	A	0	261414.174608782	3.8277738E-06	NULL	3.8277738E-06	NULL	4.0214881E-06
1990	GF	AJ32	A	0	190766.882869134	5.242E-06	NULL	5.242E-06	NULL	4.0214881E-06
1990	GF	AJ71	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AK11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AN11	A	0	221300.111163135	7.191308375E-06	NULL	7.191308375E-06	NULL	4.0214881E-06
1990	GF	AN62	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AN93	A	0	192884.456453628	5.5234709E-06	NULL	5.5234709E-06	NULL	4.0214881E-06
1990	GF	AP22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR42	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AR61	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1990	GF	AZ12	A	0	261851.391836395	3.906898E-06	NULL	3.906898E-06	NULL	4.0214881E-06
1990	OCO	AB91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AC14	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AC54	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1990	OCO	AD22	A	0	368405.328948829	5.836828625E-06	NULL	5.836828625E-06	NULL	4.0827012E-06
1990	OCO	AD43	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AD64	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AD92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AE21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AE31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AF15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AH15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AH91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AJ25	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AJ41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AN11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AR94	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1990	OCO	AT95	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	GF	AC24	A	1	464865.750785805	2.220620925E-06	NULL	2.220620925E-06	NULL	4.23285216E-06
1991	GF	AC32	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1991	GF	AD13	A	0	1100048.54368932	9.090508E-07	NULL	9.090508E-07	NULL	4.0214881E-06
1991	GF	AE35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AG12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	GF	AN92	A	0	303386.931752427	6.56408053333333E-06	NULL	6.56408053333333E-06	NULL	4.0214881E-06
1991	GF	AR12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1991	OCO	AB91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AC91	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AC94	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1991	OCO	AD22	A	0	368405.328948829	5.836828625E-06	NULL	5.836828625E-06	NULL	4.0827012E-06
1991	OCO	AD25	A	0	1222049.17597678	1.304736E-06	NULL	1.304736E-06	NULL	4.0827012E-06
1991	OCO	AD43	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AD53	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AD64	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AD95	A	0	542767.393244105	1.8424099E-06	NULL	1.8424099E-06	NULL	4.0827012E-06
1991	OCO	AE22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AF15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AH31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AH91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AJ42	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AN92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AN94	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AP52	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1991	OCO	AR35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
