"","ContractingOfficeCode","obligatedAmount","numberOfContracts","avg_hh_index_obl","avg_hh_index_k"
"4957","BN46",579721,6,5547.90379505626,3888.88888888889
"4958","BN53",928795,4,6572.04103718204,6250
"4959","BO492",6356989.0712,509,2177.60024264089,1684.36594161417
"4960","BORCA",37000,9,4492.33016800584,3086.41975308642
"4961","BOS00",108600,2,10000,10000
"4962","BP000",2402016273.6612,5256,1975.84821472187,1524.56488253894
"4963","BP01",282268560,1991,288.697838316578,193.828027227496
"4964","BP50A",158168392.5611,1350,1529.07996278237,511.612271877055
"4965","BPCD",338575942.7574,3033,1472.60001837558,121.868616241583
"4966","BQ000",1437500,163,10000,9479.3216765873
"4967","BQ01",889604,9,2833.15092073932,2592.59259259259
"4968","BQ03",91965278,374,2804.93301701728,231.490748949069
"4969","BQ06",194324212,2141,546.06972546336,5123.93222115469
"4970","BR01",17763948,93,541.577226272937,297.144178517748
"4971","BR03",5794062,28,3568.18248940482,867.34693877551
"4972","BR06",12765876,167,1015.86363600512,485.854638029331
"4973","BR09",4642606.6001,77,578.046229423361,362.624388598415
"4974","BR250",86476340.5813,3814,2049.91377866596,605.387035658293
"4975","BR390",166229,1,10000,10000
"4976","BR810",1408131.3303,138,7586.78690493529,7810.10922837846
"4977","BR820",19821353.2868,1493,2717.11867712757,3495.30239472158
"4978","BR930",29953816.6285,2172,2504.01038714737,2399.01032188924
"4979","BRYTX",780929.33,61,9572.65691222174,9537.03703703704
"4980","BS",287823582.769,1456,2746.52665593955,722.14031279023
"4981","BS000",23600,380,6660.44240160873,6511.5181680047
"4982","BS124",73540961,22,8575.69776953558,4821.42857142857
"4983","BS456",147662006,1205,9962.67071484036,9909.12208504801
"4984","BS670",500489029,1692,9817.85424735056,9129.90930708516
"4985","BS678",2036427361.9902,3814,8106.53874101066,5225.81541828337
"4986","BS786",466994463,193,5166.25136512384,1898.74331044912
"4987","BS789",646545384,278,5565.80919584612,6853.16528001005
"4988","BS791",1806089403,1906,4439.19162249166,7369.02163930376
"4989","BS792",316998136,1703,7606.61983883765,4977.98385153069
"4990","BS793",317193201,399,4619.88977908324,5528.72920373685
"4991","BS795",1078869263,98,7752.56416330157,4685.68009014305
"4992","BS796",302632560,96,8934.60112856646,4003.90625
"4993","BS799",394459078,479,6074.04667629954,6288.98324224595
"4994","BS958",80933477,146,9969.78990580464,9747.64958444167
"4995","BSGTX",31952340.8284,300,6010.6151960019,4096.95426502519
"4996","BSPTX",79421495.6332,1666,5239.58264952763,2874.64180931332
"4997","BT01",550564201,1166,5360.10536557334,735.97687593712
"4998","BT010",0,1,NA,10000
"4999","BT02",2798687,7,9004.39625853544,4652.77777777778
"5000","BT10",157931156,1626,975.448651941621,289.860595946043
"5001","BT100",0,1,NA,10000
"5002","BT11",123388921,968,2357.45121363476,397.695878422276
"5003","BT110",0,3,NA,7500
"5004","BT19",31944490,603,658.215323516017,423.501151122452
"5005","BT190",0,1,NA,10000
"5006","BT23",542602773,3735,3236.39384121251,570.368638690526
"5007","BT230",0,1,NA,10000
"5008","BT31",152064050,383,995.313343019974,381.614552778689
"5009","BT39",141028985,743,1296.97053586716,1112.1827302923
"5010","BT390",0,3,NA,7500
"5011","BT43",18406078,166,1148.2544789133,550.863967886284
"5012","BT47",89401659,961,988.10828626218,938.582201663517
"5013","BT470",0,1,NA,10000
"5014","BT51",142023405,2535,3610.09968156659,3523.95567361355
"5015","BT57",199169585,2412,1121.38494395902,471.694821877443
"5016","BT570",0,2,NA,10000
"5017","BT59",61002307,369,1013.63388824655,393.950038562953
"5018","BT60",567445219,1727,818.358584253395,3733.71280673686
"5019","BT63",158430668,1320,948.309646414486,917.763675025835
"5020","BT630",0,1,NA,10000
"5021","BT65",169684017,211,4732.30463264403,1913.83031673088
"5022","BT67",47013397,369,1386.63060672839,493.104336285913
"5023","BT670",0,1,NA,10000
"5024","BU000",1498846074.3488,106255,7211.75923894971,7514.76777241219
"5025","BU800",24945745.1118,1525,1523.86042068825,2272.54218897251
"5026","BUTNC",37367624.2619,2347,4203.62834934973,2470.3105751434
"5027","BV000",606182955.3067,5770,4229.8867998825,2772.73372142844
"5028","BW000",1397245073.6912,10242,2532.49434665629,835.368256005076
"5029","BW10A",86840365,73,4605.0855536415,2263.40726071663
"5030","BW10B",418338847,2486,2060.48558343431,1919.17028624122
"5031","BW10C",797370033.4457,1557,3675.23237111107,1288.73203063647
"5032","BW10D",509312705.625,1732,2107.64136276736,1363.90416701866
"5033","BW10P",7800041,152,1306.47622457811,1205.43023578445
"5034","BW10S",609972,305,10000,10000
"5035","BW11S",63659307,678,4444.43678112534,2209.29922533626
"5036","BW11T",19330,1,10000,10000
"5037","BW12A",256490233,2829,917.94244767933,484.74678682156
"5038","BW12B",299706241,1963,2703.76735638609,3985.09394985736
"5039","BW12P",-1191,2,10000,10000
"5040","BW14A",1050592515,3258,2162.43868785068,1478.38012635509
"5041","BW17A",2582438121.1347,7211,1178.50166873228,610.395906630227
"5042","BW19A",875739426,3123,5308.84712602041,3179.85231759375
"5043","BW21A",620937274.0298,2589,2773.98216678779,4069.40809049564
"5044","BW21B",125587537,1032,1565.84322284834,1283.08526188734
"5045","BW21F",761734960,2303,2503.22883096025,2576.38669771293
"5046","BW21G",49260264,501,592.549702458493,303.724730063751
"5047","BW24A",1155466980,5061,4941.48418847133,4705.37339785446
"5048","BW27A",89503292,915,1193.21375023619,587.858418344421
"5049","BW27B",91445353,504,7349.03448037927,7190.49668401587
"5050","BX000",19577826931.7756,431012,5720.73420400261,7057.52206975512
"5051","BX10A",19350448,116,2048.15958775471,1078.85802469136
"5052","BX600",2192445.0332,264,2250.03843942739,3697.9129738035
"5053","BY000",1094135238.0907,35981,5618.69873301101,6366.05002451007
"5054","BY002",11277385,10,9848.63995274596,5679.01234567901
"5055","BY004",58642336,28,5580.58454987741,3232.29145814865
"5056","BY005",7011601,11,7501.50603328739,8775.51020408163
"5057","BY006",120334729,541,1883.98167878821,556.70429159318
"5058","BY700",28435611.8421,1664,2149.4665796227,1605.89224483691
"5059","BZ000",65082572.4209,258,5904.58821416322,3151.09510686575
"5060","BZ002",33028003904,587,4132.33625709223,2095.3753055113
"5061","BZ004",2414726414,3144,1505.23935885006,1967.25009154115
"5062","BZ005",10151765503,939,3572.15428297915,4630.1584520353
"5063","BZ006",6120389786,3420,2000.23301323296,2729.71338441315
"5064","BZ008",1237309,8,7774.93617840249,6800
"5065","BZ009",4078018,32,4424.07621102733,781.25
"5066","C",694184,5,6918.75802961636,4166.66666666667
"5067","C0025",56620274,12,5507.23343620396,3533.33333333333
"5068","C2467",2476619164,16833,1499.40855203627,668.577601972274
"5069","C2470",3471457430,30514,857.263114692067,580.826138823396
"5070","C2472",1515250890.4795,18890,953.154521691347,647.39244826908
"5071","C2474",703682363,2996,1654.35760717748,1128.22571395799
"5072","C2477",2121988799.7656,10722,2380.06671346837,1311.69064409275
"5073","C258A",18895011,53,9339.90320259102,7034.20256991686
"5074","C2742",2333696181.8868,11466,1209.73027953978,1155.00429186604
"5075","C2766",509120549,2541,3136.32731263699,2301.98428579913
"5076","C2836",803795735.7092,19346,898.285962571917,1443.64884349087
"5077","C3191",742810226.25,7192,1595.98292746987,1372.6574014773
"5078","C4255",1182553569.7031,5771,2066.88608628068,2209.40968599479
"5079","C5113",6840,1,10000,10000
"5080","C7408",911589297.77,4407,1222.80172622759,2753.80792941663
"5081","C8711",3521033038.9688,19290,1131.98897708135,2622.80519315433
"5082","C8950",805979646.6396,3292,3711.19181859411,725.852747843353
"5083","C9272",551024863.3281,2402,2856.62286441376,2326.67458756181
"5084","CA000",1670123013.5356,4571,6652.35248343194,3365.66223316521
"5085","CA01",1101773007,3253,2173.54362338331,1583.95597803752
"5086","CA010",57498.1001,8,8049.0290688015,8200
"5087","CA02",6760783,3,8394.94395128437,7500
"5088","CA020",155520,1,10000,10000
"5089","CA03",1059461208.4429,2516,1001.47492314832,719.769830612897
"5090","CA030",8314682.6799,27,5227.84500206631,2399.12064431295
"5091","CA05",731099513.5,1156,3355.31917074369,1749.91960166751
"5092","CA050",937404,20,4963.92736839497,2723.29931972789
"5093","CA070",42937,1,10000,10000
"5094","CA09",1694459739,2739,1393.51569751347,427.365379165199
"5095","CA090",8466876,9,8510.73896841722,5377.77777777778
"5096","CA105",746836.5871,83,4382.85150383397,4628.13298214809
"5097","CA11",660758813,1008,1663.95508970819,481.758479040076
"5098","CA110",6270354.7146,596,2452.76550588571,1473.74944160224
"5099","CA12",643677872,1226,1526.54548011768,1201.50401784955
"5100","CA15",134110443,1100,793.718069638725,620.407990789737
"5101","CA150",15442,4,10000,8333.33333333333
"5102","CA16",172161713,1374,682.991504832154,494.340671656362
"5103","CA160",2840974.7564,130,3090.95319850525,1423.9042962841
"5104","CA17",159948892,821,1343.39678101903,665.643106858413
"5105","CA21",1387102924,1741,3516.0950885341,1917.25941782272
"5106","CA210",56479.1497,7,10000,8611.11111111111
"5107","CA23",290362,1,10000,10000
"5108","CA25",14133964,99,4352.648656313,2664.72142576039
"5109","CA27",1015712096,2103,2369.31131811725,1000.2735077189
"5110","CA280",278029.3081,30,6679.94596043488,5288.80070546737
"5111","CA31",881736209,3514,3833.56445920385,3998.57709066367
"5112","CA310",13665610.2161,913,2446.11982257287,1625.19165549732
"5113","CA33",186416342,910,2577.84926707116,1237.09714411708
"5114","CA340",212632.4077,25,2603.06071753024,1011.11111111111
"5115","CA35",959088,13,7206.95864275217,6875
"5116","CA350",208782.8399,19,5061.72469760109,4425
"5117","CA380",321000,4,10000,10000
"5118","CA41",603312816,1006,1713.03281715815,1057.20399133202
"5119","CA410",0,3,NA,7500
"5120","CA42",533646689,2264,2211.20607443534,2055.94410437704
"5121","CA420",0,1,NA,10000
"5122","CA43",5993311,61,5868.09673629494,4862.16039485513
"5123","CA45",1049274748,2068,1076.16187290818,1203.91163292288
"5124","CA450",0,1,NA,10000
"5125","CA455",8130989.3429,459,4158.48193293242,3433.26655700433
"5126","CA47",162473945,434,3424.7720788413,1159.10885124695
"5127","CA470",0,1,NA,10000
"5128","CA49",94782,3,10000,10000
"5129","CA490",5213248,11,10000,10000
"5130","CA51",473939143,464,2933.26475280037,2966.89315698288
"5131","CA525",47379559.1167,2170,3277.32656122871,2865.88206584151
"5132","CA54",4725297,4,9046.3720894898,7777.77777777778
"5133","CA56",411962997,875,2036.96380445714,1619.41488404203
"5134","CA595",825908.9402,46,6598.57640013196,5623.09562567827
"5135","CA61",179547290,256,3192.84989310467,1534.3188242634
"5136","CA610",33326086.9198,1871,2167.61730839286,1326.27358728901
"5137","CA62",43324451,155,3290.53674972041,1971.24583624918
"5138","CA620",0,1,NA,10000
"5139","CA63",2795771646,2238,4582.74206593531,1801.7027180669
"5140","CA630",105645,3,10000,7500
"5141","CA64",979430,3,9417.09596939038,5555.55555555555
"5142","CA65",521167793,1381,1535.02539671942,2789.83249311206
"5143","CA67",559686812,1328,2805.02995405598,1275.709721004
"5144","CA680",3627,1,10000,10000
"5145","CA69",5850,1,10000,10000
"5146","CA700",8557537.2821,668,2606.29507003754,2499.35783947747
"5147","CA72",97958097,620,3018.76614601105,1451.74637262618
"5148","CA720",0,1,NA,10000
"5149","CA770",7869804.2911,572,3027.6045506224,2091.28381392117
"5150","CA78",1981487165.375,1339,4123.90090180357,993.84597632517
"5151","CA780",7119981,1,10000,10000
"5152","CA79",153424999,717,1841.06736846811,1544.26809611091
"5153","CA806",70950.6099,9,8009.64369138857,8055.55555555556
"5154","CA81",929358686,1298,2489.97222076172,1992.0686943188
"5155","CA83",568963952,1097,2405.43961880628,1263.4852533159
"5156","CA85",1085891594.7109,1499,1831.77833267501,1750.01679174469
"5157","CA87",2277095265,3849,2295.21215114475,1466.65129063389
"5158","CA870",0,1,NA,10000
"5159","CA90",1143657827.2382,2710,3991.46188154482,2511.20929855803
"5160","CA944",78107839.7127,3452,1820.28895229402,1013.25862946224
"5161","CA950",8507192,147,1053.12222259312,674.721413123554
"5162","CA951",0,1,NA,10000
"5163","CAM",5635088626.0653,11562,1807.23874578253,1134.24175487876
"5164","CANPA",4097.3198,1,10000,10000
"5165","CARTX",144000,3,10000,10000
"5166","CASD00",1636212.8111,136,10000,2204.0945284535
"5167","CB000",1501205.7025,148,4247.25467406681,3905.66493150057
"5168","CB600",43619976.6561,2900,1508.82491124147,856.688048705117
"5169","CC001",1642490721.4893,11268,1399.32134398971,1395.28877184589
"5170","CCO00",3032101659.4369,17411,1223.46462966045,697.828091456459
"5171","CCT00",19501.2598,2,10000,10000
"5172","CD000",1205234068.2382,4933,2669.37615524879,804.183974161991
"5173","CD300",53929200.4069,2168,1512.23316809454,619.845855122558
"5174","CE000",48000,1,10000,10000
"5175","CE200",21468784.8052,1603,1245.23876243735,773.920409852386
"5176","CEO01",3829237.7528,562,1576.74607362829,1347.08530944008
"5177","CF000",1797451.266,130,3957.5473639658,2549.67810818006
"5178","CF200",16461972.3613,1096,1657.77274586315,1712.37489788374
"5179","CFCH",4265773.4577,181,3225.639655449,2191.81251319049
"5180","CFP HQ",270537248.2817,1315,2795.35615646367,797.369119674278
"5181","CG500",69632544.0589,3410,1911.64970202263,836.783491648523
"5182","CH000",8111874.7956,382,5028.61808931425,3844.77656494284
"5183","CH250",19924828.7697,1542,1778.35177496667,2038.79079311221
"5184","CH500",111696104.9525,4757,948.673828800102,1091.50193693774
"5185","CH510",8617289.1689,771,2446.98726334378,2414.48030759906
"5186","CH550",212223.7198,41,6686.49203533601,6778.23800131492
"5187","CH580",18092594.1895,1163,2292.90122792432,2609.18847079614
"5188","CH586",6490137.523,507,2342.61198760756,2280.10534107104
"5189","CHNDM",3243555.0857,190,2363.50282987923,2113.09404684664
"5190","CI000",142144082.1046,741,6117.24455186269,5908.31508678598
"5191","CI800",41591125.1359,1842,3656.22032352065,3953.42551104015
"5192","CIV01",197021073.0117,1772,8083.02350308111,7592.65632418459
"5193","CJ000",3521269572.5507,3676,2441.74787863036,1091.04088249168
"5194","CK000",32582.9699,12,1673.91772860678,5370.37037037037
"5195","CL000",68256669.5101,244,6012.81809823359,3027.1353128832
"5196","CLE00",420132.2261,2,10000,10000
"5197","CM000",83649.6504,3,10000,10000
"5198","CM100",22246.0698,2,10000,10000
"5199","CM800",33128605.5088,2067,1629.60554496904,2693.17286031885
"5200","CMD000",-6834483.3943,1777,7203.36773103457,1027.20395636812
"5201","CO010",307597,44,2404.50141443235,2191.52558623712
"5202","CO030",931589,77,4227.0602465163,3361.16088903926
"5203","CO050",21000,1,10000,10000
"5204","CO070",2850788,73,6154.46474505228,2169.20640836753
"5205","CO100",4715889.0349,665,1596.09998512116,1041.95602805743
"5206","CO150",396002045.5298,11264,1476.19870589822,2020.10740675934
"5207","CO200",381537096.212,8865,3304.32007203602,2547.12850674388
"5208","CO500",19869.4601,17,5672.45320959917,3238.77551020408
"5209","CO600",4003428.4891,454,3859.4555151894,3291.38744368396
"5210","CO950",10845979.8005,325,912.304346669936,671.400158031023
"5211","CO951",57901989.5474,2480,2212.58977532524,1093.89782379246
"5212","COF00",432436.34,43,6280.3235542071,6981.95518540551
"5213","COLFL",778163758.5031,50171,7218.22686498801,5651.81051334298
"5214","CON00",750642.7217,100,1318.88789162345,857.195738447705
"5215","CON01",4277.83,1,10000,10000
"5216","CON50",158865430.9568,1190,1866.11269371494,734.5241054531
"5217","COO",425707.5001,41,992.114086257319,866.140696909928
"5218","COS00",658294.5798,73,1706.96783017014,688.117411929932
"5219","COS05",25355.941,5,10000,10000
"5220","COW00",2721955181.2859,6623,5582.06906622121,3012.51520948908
"5221","COWDC",1331523095,1876,2490.32217203624,678.551608716401
"5222","CP000",70672694.96,3205,5500.91301862497,1394.41022199691
"5223","CPOAS",752053477.73,913,3549.79976961848,1449.86606911184
"5224","CQ000",94215497,1907,5462.01125649769,1554.8693066277
"5225","CR000",5056098004.9895,1503082,1183.55276617261,2331.77903712788
"5226","CRACD",135927103,578,2222.85086799885,981.242457727164
"5227","CRD01",18454277.7824,792,1222.22975688388,608.854382479824
"5228","CRM01",70853844.6264,1174,1395.98180972374,545.098758150217
"5229","CRS01",50914.7914,6,4849.75944382459,6400
"5230","CS001",11604970764.8766,15652,2373.44161149314,585.426887416686
"5231","CS002",2259788243.3647,18727,1215.24885255333,676.954784277152
"5232","CS800",42846173.1283,2027,3946.29818715092,3273.38401595408
"5233","CT000",58989166,3875,4567.88964251626,5748.28402519052
"5234","CT200",10300486.4545,670,3883.70901666051,3977.53374838519
"5235","CU000",4980671,36,7443.99932130275,4170.45477892834
"5236","CU040",16426890.6634,1589,2690.65088492695,2894.53484904642
"5237","CUMMD",19182793.3583,2035,6086.41898128866,6356.75867422525
"5238","CV000",3336014832.736,57946,6361.67618994145,6899.87855421491
"5239","CV105",6483303.181,623,2164.06798080367,2432.36308002196
"5240","CW000",3760424.8125,30,7706.47542608006,8603.55029585799
"5241","CW01",537345308.15,2836,3762.3618762413,2840.06127677519
"5242","CW03",193781974.25,1725,3178.21308720826,509.647860489317
"5243","CW05",319410872,1094,2252.93242356262,918.562439157675
"5244","CW050",0,1,NA,10000
"5245","CW07",94711118.44,299,3487.17394965679,828.29736684766
"5246","CW09",395054419,934,3539.13595666131,1016.05000196431
"5247","CW17",611697213.2188,1949,3180.37379861338,810.500505673115
